person_id,person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
42527,23.0,female,60511.0,0,RENT,25000.0,8.08,0.41,3.0,628,No,1
42765,24.0,male,51389.0,0,RENT,2005.0,15.05,0.04,3.0,599,No,1
18784,34.0,female,32642.0,11,MORTGAGE,3600.0,9.88,0.11,9.0,699,No,0
35903,28.0,female,48883.0,0,RENT,1719.0,11.31,0.04,8.0,613,Yes,0
27193,29.0,female,151171.0,11,MORTGAGE,8500.0,13.47,0.06,5.0,618,No,0
41954,32.0,male,54867.0,12,RENT,2484.0,8.63,0.05,8.0,615,Yes,0
660,24.0,male,73352.0,1,RENT,20000.0,11.01,0.27,4.0,583,No,1
6438,25.0,male,48875.0,3,RENT,6000.0,7.88,0.12,4.0,624,Yes,0
15153,23.0,male,150836.0,3,MORTGAGE,14400.0,11.01,0.1,2.0,597,Yes,0
39898,27.0,female,50262.0,4,MORTGAGE,10000.0,10.19,0.2,8.0,607,No,0
14719,24.0,female,48829.0,0,RENT,15000.0,12.87,0.31,3.0,569,No,1
20368,35.0,female,37623.0,15,RENT,4500.0,13.22,0.12,10.0,655,No,0
11231,26.0,male,79722.0,4,MORTGAGE,15000.0,14.42,0.19,2.0,561,No,1
29778,40.0,male,17156.0,14,RENT,3850.0,9.99,0.22,12.0,689,No,1
30685,42.0,female,75383.0,19,RENT,8000.0,9.63,0.11,11.0,672,No,0
15400,24.0,male,160268.0,2,MORTGAGE,28000.0,8.49,0.17,3.0,660,Yes,0
22174,27.0,male,49286.0,3,RENT,6600.0,11.14,0.13,7.0,674,No,0
19009,28.0,female,37209.0,6,RENT,14800.0,11.14,0.4,5.0,692,No,1
38316,23.0,male,88355.0,0,MORTGAGE,12000.0,16.37,0.14,3.0,481,Yes,0
4503,26.0,male,64635.0,3,RENT,4800.0,15.62,0.07,3.0,561,No,1
34239,24.0,male,72922.0,2,MORTGAGE,14000.0,9.9,0.19,3.0,682,Yes,0
1641,25.0,female,69479.0,3,RENT,1500.0,11.01,0.02,3.0,649,Yes,0
6167,22.0,female,58940.0,0,MORTGAGE,5000.0,7.88,0.08,2.0,675,No,0
24572,27.0,male,73149.0,6,RENT,10000.0,13.22,0.14,7.0,685,No,0
4021,26.0,male,64458.0,3,RENT,4000.0,9.99,0.06,3.0,597,No,1
6331,25.0,male,43140.0,3,RENT,6000.0,7.4,0.14,3.0,679,Yes,0
25273,31.0,male,99418.0,5,MORTGAGE,2800.0,12.68,0.03,9.0,682,Yes,0
39338,32.0,female,61133.0,8,MORTGAGE,2500.0,13.49,0.04,10.0,613,No,0
19103,28.0,male,97259.0,9,RENT,2200.0,9.99,0.02,6.0,616,No,0
8064,24.0,female,61225.0,1,RENT,7200.0,11.71,0.12,2.0,618,Yes,0
21925,35.0,female,106523.0,12,RENT,6000.0,15.37,0.06,8.0,610,No,0
18860,29.0,female,36849.0,8,RENT,1500.0,12.86,0.04,10.0,697,No,1
12056,24.0,male,52528.0,4,RENT,11400.0,11.01,0.22,2.0,632,No,0
43812,35.0,female,80663.0,14,RENT,22080.0,14.49,0.27,9.0,628,No,1
22284,32.0,female,96953.0,7,RENT,6400.0,7.88,0.07,8.0,622,Yes,0
14679,23.0,male,134332.0,1,MORTGAGE,8350.0,11.89,0.06,2.0,676,No,0
10598,25.0,female,83714.0,1,MORTGAGE,6000.0,7.88,0.07,2.0,551,Yes,0
33829,21.0,female,22968.0,2,RENT,2453.0,12.94,0.11,3.0,592,Yes,0
8394,22.0,male,70223.0,0,OWN,6500.0,7.49,0.09,3.0,650,Yes,0
38757,24.0,male,60882.0,3,RENT,5000.0,9.84,0.08,4.0,655,Yes,0
44628,47.0,male,70131.0,22,RENT,1500.0,16.17,0.02,22.0,735,No,1
43421,33.0,female,41758.0,11,RENT,3631.0,13.45,0.09,6.0,696,No,1
25887,31.0,male,110908.0,7,MORTGAGE,6000.0,11.01,0.05,8.0,644,Yes,0
7468,25.0,male,35579.0,0,RENT,6800.0,9.63,0.19,3.0,661,Yes,0
10083,26.0,male,34559.0,2,RENT,9500.0,8.94,0.27,4.0,504,No,1
11344,23.0,female,70665.0,2,RENT,10000.0,13.23,0.14,3.0,644,Yes,0
27261,31.0,male,157070.0,7,MORTGAGE,1600.0,13.99,0.01,6.0,646,Yes,0
39087,25.0,male,49328.0,4,RENT,5000.0,12.43,0.1,3.0,596,Yes,0
17938,35.0,female,105990.0,8,RENT,28000.0,18.62,0.26,10.0,591,No,1
26922,27.0,female,129772.0,4,MORTGAGE,24000.0,20.0,0.18,10.0,690,No,1
9901,26.0,male,78723.0,5,MORTGAGE,5000.0,5.42,0.06,4.0,642,Yes,0
28623,31.0,female,109269.0,10,MORTGAGE,12000.0,6.92,0.11,6.0,670,No,0
12157,23.0,male,51223.0,4,RENT,11800.0,12.69,0.23,2.0,631,Yes,0
4847,23.0,female,37371.0,2,RENT,5000.0,14.17,0.13,3.0,711,No,1
18010,35.0,female,226473.0,13,RENT,5000.0,16.49,0.02,9.0,695,No,1
17461,23.0,female,57482.0,0,RENT,5000.0,11.36,0.09,4.0,570,Yes,0
1120,21.0,male,30833.0,0,OWN,7000.0,15.58,0.23,2.0,656,Yes,0
24298,27.0,female,65420.0,3,RENT,4200.0,11.99,0.06,8.0,675,No,1
15518,21.0,female,25052.0,0,OWN,2500.0,9.63,0.1,2.0,527,Yes,0
34579,25.0,male,49009.0,2,RENT,6200.0,13.25,0.13,3.0,556,Yes,0
40661,29.0,female,72803.0,5,MORTGAGE,14109.0,13.17,0.19,5.0,663,Yes,0
39958,29.0,male,30916.0,2,OWN,9100.0,9.33,0.29,8.0,633,Yes,0
11794,24.0,male,103144.0,1,RENT,10000.0,15.21,0.1,4.0,655,Yes,0
15344,24.0,female,156735.0,6,MORTGAGE,25000.0,12.53,0.16,3.0,632,Yes,0
16291,24.0,male,47969.0,3,MORTGAGE,5600.0,5.42,0.12,4.0,691,Yes,0
20845,27.0,female,53035.0,4,MORTGAGE,10800.0,10.99,0.2,6.0,688,Yes,0
6752,25.0,male,40410.0,3,RENT,7100.0,14.65,0.18,4.0,567,No,1
6330,23.0,female,59962.0,0,MORTGAGE,4000.0,13.99,0.07,4.0,617,No,0
20800,28.0,male,46520.0,5,RENT,5000.0,13.49,0.11,6.0,646,No,1
9286,22.0,female,73821.0,0,MORTGAGE,6800.0,13.49,0.09,2.0,622,Yes,0
34770,24.0,female,64658.0,1,RENT,10000.0,7.95,0.15,4.0,652,No,0
30411,36.0,male,65794.0,12,MORTGAGE,5000.0,11.01,0.08,16.0,553,Yes,0
24648,32.0,male,79971.0,8,RENT,10000.0,11.71,0.13,9.0,557,Yes,0
18835,28.0,female,34209.0,4,MORTGAGE,15000.0,6.54,0.44,10.0,644,No,0
28230,29.0,female,42847.0,3,OWN,4200.0,12.99,0.1,8.0,563,Yes,0
18554,34.0,female,56102.0,11,RENT,18000.0,11.01,0.32,9.0,553,No,1
14950,24.0,male,145223.0,4,OWN,5275.0,5.42,0.04,4.0,569,No,0
9792,23.0,male,37326.0,0,RENT,9000.0,14.61,0.24,4.0,533,No,1
16822,24.0,male,10482.0,3,RENT,1000.0,11.36,0.1,4.0,606,Yes,0
1766,24.0,male,20118.0,2,RENT,2000.0,15.05,0.1,4.0,603,No,1
37901,26.0,male,58919.0,3,RENT,13000.0,7.67,0.22,3.0,653,Yes,0
11426,24.0,male,90834.0,2,MORTGAGE,3500.0,6.39,0.04,2.0,655,Yes,0
43671,24.0,male,45833.0,4,RENT,2911.0,13.24,0.06,4.0,713,No,1
28702,27.0,female,38572.0,8,MORTGAGE,12300.0,12.53,0.32,8.0,664,Yes,0
14441,23.0,male,129043.0,0,MORTGAGE,30000.0,9.99,0.23,3.0,655,No,0
42624,29.0,female,38674.0,5,RENT,8000.0,11.01,0.21,9.0,598,No,1
7696,25.0,male,34898.0,5,RENT,7000.0,10.0,0.2,3.0,634,Yes,0
7340,22.0,male,57007.0,0,MORTGAGE,15000.0,12.86,0.26,4.0,622,No,1
8161,25.0,female,68446.0,4,MORTGAGE,5000.0,5.42,0.07,3.0,581,Yes,0
5419,24.0,female,54738.0,0,MORTGAGE,10000.0,5.79,0.18,4.0,658,Yes,0
39231,24.0,male,115031.0,2,RENT,6000.0,7.92,0.05,3.0,620,Yes,0
7239,25.0,male,63502.0,5,MORTGAGE,8500.0,10.74,0.13,3.0,663,No,0
32403,52.0,female,43018.0,28,RENT,6000.0,11.01,0.14,22.0,639,Yes,0
9776,22.0,male,77534.0,2,MORTGAGE,2000.0,9.32,0.03,4.0,514,Yes,0
21305,27.0,male,49696.0,7,MORTGAGE,2000.0,7.29,0.04,5.0,619,No,1
35864,23.0,male,26203.0,0,RENT,4751.0,10.95,0.18,3.0,698,Yes,0
24272,30.0,female,59068.0,11,RENT,4200.0,11.48,0.07,7.0,645,No,0
11314,24.0,male,67019.0,0,RENT,10000.0,14.93,0.15,3.0,583,Yes,0
8155,23.0,female,46594.0,0,RENT,7300.0,11.01,0.16,2.0,579,Yes,0
16418,23.0,female,39969.0,1,RENT,4000.0,11.01,0.1,2.0,681,Yes,0
35535,24.0,male,42652.0,0,MORTGAGE,9587.0,7.63,0.22,3.0,665,Yes,0
13953,24.0,male,120015.0,1,MORTGAGE,12000.0,6.03,0.1,2.0,564,No,0
2039,23.0,female,47574.0,2,RENT,2200.0,10.99,0.05,4.0,679,No,0
32402,54.0,female,58468.0,28,OWN,6000.0,8.0,0.1,20.0,730,No,0
30563,43.0,female,30903.0,16,RENT,8000.0,11.99,0.26,17.0,603,No,1
874,21.0,female,23899.0,1,RENT,700.0,12.29,0.03,2.0,658,Yes,0
14506,24.0,female,130984.0,4,OTHER,10000.0,9.7,0.08,4.0,647,Yes,0
9728,22.0,male,48821.0,0,RENT,8600.0,7.66,0.18,2.0,658,No,0
44817,30.0,female,48789.0,8,RENT,20000.0,12.93,0.41,5.0,675,No,1
7310,22.0,female,63400.0,0,MORTGAGE,4800.0,8.59,0.08,2.0,649,Yes,0
20465,27.0,male,48931.0,4,OTHER,1200.0,11.01,0.02,8.0,658,No,0
4064,25.0,female,91022.0,1,RENT,4000.0,11.49,0.04,2.0,635,Yes,0
27368,27.0,female,126219.0,3,MORTGAGE,23000.0,18.43,0.18,9.0,578,No,1
16996,23.0,male,205188.0,3,RENT,12000.0,11.11,0.06,2.0,545,Yes,0
29195,44.0,male,87472.0,20,RENT,25000.0,19.41,0.29,17.0,605,No,1
27714,31.0,male,102948.0,6,RENT,16000.0,11.34,0.16,8.0,560,Yes,0
36904,29.0,male,102856.0,5,MORTGAGE,8469.0,11.32,0.08,6.0,420,Yes,0
36558,27.0,female,60898.0,4,OWN,9873.0,12.01,0.16,5.0,657,Yes,0
40157,29.0,male,127050.0,7,MORTGAGE,15546.0,11.69,0.12,8.0,660,No,0
26419,33.0,male,122348.0,12,MORTGAGE,5000.0,7.49,0.04,7.0,556,Yes,0
38898,25.0,male,216924.0,2,MORTGAGE,20998.0,11.48,0.1,4.0,620,Yes,0
26584,31.0,female,36589.0,8,OWN,5000.0,12.53,0.14,6.0,605,Yes,0
42691,28.0,female,34439.0,2,RENT,10410.0,9.61,0.3,6.0,635,No,1
2155,24.0,male,65771.0,3,RENT,2400.0,13.49,0.04,4.0,656,No,1
35847,26.0,female,125983.0,1,MORTGAGE,19678.0,10.83,0.16,3.0,548,Yes,0
17712,22.0,male,58582.0,1,RENT,7200.0,9.62,0.12,3.0,696,No,0
38357,24.0,male,79165.0,3,RENT,8000.0,11.99,0.1,3.0,698,No,0
40753,29.0,female,32380.0,4,RENT,7000.0,10.06,0.22,8.0,685,Yes,0
6448,22.0,male,49002.0,2,RENT,6000.0,8.32,0.12,3.0,593,Yes,0
36111,24.0,female,60822.0,1,RENT,6000.0,11.45,0.1,3.0,686,Yes,0
5874,22.0,male,60771.0,0,RENT,5500.0,7.14,0.09,3.0,690,No,0
19419,33.0,male,46520.0,13,RENT,3000.0,15.23,0.06,10.0,659,Yes,0
30517,41.0,female,69893.0,16,MORTGAGE,8500.0,5.79,0.12,11.0,667,Yes,0
32595,52.0,female,838950.0,30,MORTGAGE,8794.0,11.05,0.01,27.0,684,Yes,0
4186,23.0,female,27041.0,0,RENT,4500.0,15.65,0.17,2.0,619,No,1
14645,25.0,female,43143.0,1,RENT,15000.0,7.49,0.35,3.0,720,No,1
42853,33.0,female,65889.0,10,RENT,15000.0,10.46,0.23,7.0,650,No,1
31276,38.0,female,102705.0,17,MORTGAGE,15000.0,6.03,0.15,15.0,640,Yes,0
32135,37.0,male,30023.0,16,RENT,5000.0,14.65,0.17,15.0,629,Yes,0
34329,42.0,male,138627.0,16,RENT,3000.0,9.88,0.02,14.0,683,No,0
38045,23.0,female,59418.0,1,MORTGAGE,8500.0,10.45,0.14,4.0,640,No,0
21060,34.0,female,65906.0,12,RENT,5000.0,9.63,0.08,6.0,686,Yes,0
44552,24.0,male,28861.0,1,RENT,8833.0,9.14,0.31,3.0,609,No,1
34866,25.0,female,56174.0,2,RENT,9000.0,6.41,0.16,3.0,669,Yes,0
28179,28.0,female,104055.0,3,MORTGAGE,15600.0,5.99,0.15,7.0,676,No,0
18624,29.0,male,184636.0,6,RENT,17600.0,8.7,0.1,8.0,604,No,0
22035,28.0,male,63238.0,6,MORTGAGE,5000.0,7.51,0.08,7.0,613,Yes,0
32307,61.0,male,193233.0,43,RENT,30000.0,11.01,0.16,27.0,734,No,0
18172,27.0,female,181141.0,4,RENT,25000.0,11.36,0.14,6.0,590,No,0
18303,33.0,male,70072.0,12,RENT,21000.0,16.29,0.3,5.0,660,No,1
23812,28.0,female,63385.0,6,RENT,9600.0,9.07,0.15,7.0,593,Yes,0
16026,24.0,male,13298.0,0,RENT,3000.0,7.9,0.23,3.0,588,No,1
9591,25.0,female,37091.0,5,RENT,8300.0,8.9,0.22,3.0,590,No,1
40119,44.0,male,58662.0,19,MORTGAGE,5000.0,12.78,0.09,15.0,728,Yes,0
11257,25.0,male,88095.0,2,MORTGAGE,8000.0,17.39,0.09,3.0,522,Yes,0
37789,33.0,male,22665.0,11,RENT,2400.0,13.49,0.11,10.0,684,No,0
15638,26.0,male,180511.0,4,MORTGAGE,14000.0,10.36,0.08,3.0,627,Yes,0
24683,28.0,female,90739.0,4,MORTGAGE,16000.0,6.17,0.18,6.0,548,Yes,0
2594,24.0,female,44347.0,2,RENT,3000.0,13.92,0.07,3.0,709,Yes,0
28106,27.0,male,229251.0,7,RENT,22000.0,6.91,0.1,8.0,635,Yes,0
6660,22.0,female,67162.0,3,RENT,6000.0,10.75,0.09,3.0,569,Yes,0
25844,31.0,female,94933.0,13,MORTGAGE,10000.0,14.59,0.11,7.0,677,No,1
22676,27.0,male,56087.0,6,RENT,7500.0,13.49,0.13,5.0,569,Yes,0
30724,37.0,male,75701.0,11,MORTGAGE,10000.0,14.61,0.13,17.0,613,Yes,0
42954,25.0,male,59699.0,2,MORTGAGE,5000.0,10.39,0.08,3.0,681,No,1
32083,42.0,female,94822.0,21,MORTGAGE,20000.0,10.99,0.21,12.0,721,No,0
3310,22.0,male,42767.0,0,RENT,3600.0,11.83,0.08,3.0,592,No,0
4393,26.0,female,48818.0,3,MORTGAGE,5200.0,10.08,0.11,3.0,685,No,0
25898,29.0,male,111389.0,5,MORTGAGE,12000.0,6.62,0.11,6.0,582,Yes,0
10543,23.0,male,40777.0,1,RENT,10000.0,5.42,0.25,3.0,626,No,0
5337,23.0,male,54929.0,3,MORTGAGE,4725.0,11.99,0.09,2.0,620,No,0
26218,35.0,male,119121.0,11,MORTGAGE,15000.0,7.88,0.13,5.0,570,Yes,0
38215,36.0,male,67967.0,12,MORTGAGE,12890.0,9.88,0.19,11.0,565,Yes,0
19263,27.0,female,38469.0,5,MORTGAGE,7500.0,7.74,0.19,8.0,627,No,0
29735,37.0,male,58328.0,12,RENT,10950.0,5.99,0.19,13.0,561,Yes,0
35334,24.0,female,16769.0,0,RENT,1272.0,10.94,0.08,3.0,672,No,0
28772,29.0,male,87392.0,11,RENT,15900.0,13.04,0.18,10.0,678,Yes,0
40935,23.0,female,101931.0,0,RENT,25000.0,14.65,0.25,3.0,636,No,0
43281,24.0,male,26740.0,0,RENT,5000.0,13.05,0.19,4.0,567,No,1
15388,24.0,female,79037.0,1,RENT,15000.0,6.17,0.19,2.0,669,Yes,0
14778,25.0,female,47016.0,2,RENT,15000.0,10.65,0.32,2.0,670,No,1
15463,25.0,male,77703.0,0,RENT,15000.0,14.42,0.19,3.0,642,No,1
20676,34.0,male,50979.0,11,OWN,22750.0,6.91,0.45,10.0,679,No,0
10719,22.0,female,48618.0,0,RENT,10000.0,11.71,0.21,2.0,608,No,0
14224,24.0,female,123218.0,0,MORTGAGE,12000.0,15.27,0.1,3.0,568,No,0
26506,27.0,female,126666.0,4,MORTGAGE,6000.0,7.4,0.05,8.0,597,Yes,0
24967,32.0,male,95940.0,12,MORTGAGE,7800.0,11.01,0.08,8.0,689,No,0
10983,23.0,male,85197.0,0,MORTGAGE,5000.0,7.14,0.06,2.0,650,Yes,0
39982,28.0,male,60921.0,4,RENT,8490.0,14.03,0.14,6.0,646,Yes,0
41118,23.0,male,50130.0,0,RENT,7000.0,8.75,0.14,2.0,582,Yes,0
32714,25.0,female,33212.0,2,OWN,7300.0,11.37,0.22,4.0,620,Yes,0
29271,48.0,female,156972.0,24,RENT,24000.0,9.91,0.15,15.0,650,No,0
22856,28.0,male,24766.0,6,RENT,8000.0,12.42,0.32,8.0,665,No,1
31792,36.0,male,173735.0,11,MORTGAGE,21000.0,7.9,0.12,16.0,657,No,0
16362,23.0,female,79007.0,0,MORTGAGE,13600.0,15.62,0.17,3.0,707,Yes,0
17292,26.0,female,140066.0,5,MORTGAGE,9925.0,7.29,0.07,4.0,663,Yes,0
37777,28.0,female,63590.0,7,MORTGAGE,7500.0,9.43,0.12,6.0,587,Yes,0
41038,26.0,male,53638.0,4,RENT,3117.0,9.83,0.06,4.0,676,Yes,0
18087,27.0,female,216840.0,9,RENT,15000.0,12.42,0.07,10.0,647,Yes,0
308,26.0,female,133476.0,0,RENT,25000.0,11.01,0.19,2.0,641,Yes,0
1884,22.0,female,41769.0,0,RENT,14900.0,15.37,0.36,2.0,665,No,1
20034,28.0,male,31362.0,4,RENT,3700.0,9.62,0.12,8.0,681,No,0
39547,23.0,male,140806.0,0,MORTGAGE,11000.0,8.39,0.08,3.0,649,Yes,0
31496,36.0,male,121126.0,13,MORTGAGE,9350.0,7.51,0.08,14.0,639,Yes,0
12468,23.0,female,54889.0,0,RENT,12000.0,5.79,0.22,3.0,571,No,0
35460,33.0,male,51173.0,11,RENT,2000.0,11.53,0.04,10.0,666,Yes,0
36062,22.0,male,74194.0,0,RENT,7093.0,13.71,0.1,2.0,553,No,0
17271,23.0,female,164200.0,1,MORTGAGE,8000.0,8.32,0.05,2.0,570,Yes,0
35077,23.0,male,48694.0,0,RENT,8000.0,11.44,0.16,3.0,605,Yes,0
2442,25.0,male,39408.0,3,MORTGAGE,2500.0,7.68,0.06,3.0,596,No,1
36729,25.0,male,63613.0,2,MORTGAGE,6000.0,9.12,0.09,2.0,656,Yes,0
31220,44.0,male,97255.0,23,MORTGAGE,5500.0,13.92,0.06,13.0,688,Yes,0
37545,24.0,male,58598.0,0,RENT,10000.0,14.01,0.17,4.0,686,No,0
26456,29.0,male,123274.0,9,OWN,18000.0,9.33,0.15,7.0,696,No,0
35542,26.0,female,48950.0,3,RENT,12000.0,10.0,0.25,4.0,558,Yes,0
10220,22.0,female,79859.0,1,OWN,7500.0,17.58,0.09,4.0,636,Yes,0
29051,27.0,male,144961.0,4,MORTGAGE,16000.0,12.21,0.11,5.0,547,Yes,0
12299,25.0,female,38284.0,2,RENT,12000.0,13.79,0.31,4.0,592,No,1
37827,32.0,male,81385.0,10,RENT,3000.0,10.67,0.04,10.0,670,No,0
6369,25.0,male,37206.0,3,RENT,6000.0,14.74,0.16,4.0,649,No,1
19943,31.0,female,41846.0,7,RENT,10625.0,14.79,0.25,6.0,711,No,1
24420,27.0,male,62234.0,4,RENT,10000.0,7.88,0.16,5.0,681,No,0
16888,25.0,female,97020.0,3,RENT,10000.0,9.62,0.1,4.0,621,Yes,0
5365,24.0,female,60054.0,0,RENT,8500.0,6.54,0.14,4.0,674,Yes,0
36850,33.0,female,70631.0,11,RENT,17500.0,13.28,0.25,10.0,598,Yes,0
6076,26.0,male,32099.0,7,RENT,5825.0,14.27,0.18,4.0,580,Yes,0
36555,29.0,female,102877.0,4,MORTGAGE,20000.0,9.88,0.19,9.0,629,Yes,0
15079,26.0,female,145269.0,2,MORTGAGE,25000.0,15.76,0.17,4.0,602,Yes,0
20490,27.0,female,49165.0,4,RENT,4800.0,11.01,0.1,8.0,635,Yes,0
42207,34.0,male,66150.0,8,RENT,7000.0,13.6,0.11,9.0,585,No,1
13519,22.0,female,112779.0,0,MORTGAGE,3600.0,7.9,0.03,3.0,704,No,0
12961,25.0,female,104543.0,5,MORTGAGE,8000.0,7.29,0.08,2.0,639,No,0
29124,36.0,male,84049.0,13,RENT,35000.0,11.01,0.42,15.0,700,No,1
36490,26.0,male,188159.0,1,MORTGAGE,15000.0,12.81,0.08,4.0,668,Yes,0
8839,25.0,male,72804.0,3,MORTGAGE,4000.0,5.99,0.05,4.0,623,Yes,0
40591,34.0,female,91072.0,11,MORTGAGE,25000.0,10.64,0.27,9.0,679,Yes,0
28250,30.0,female,124414.0,8,MORTGAGE,1500.0,7.9,0.01,10.0,719,Yes,0
41602,38.0,male,73119.0,18,MORTGAGE,5192.0,11.1,0.07,11.0,684,No,0
18141,35.0,male,132983.0,14,RENT,25000.0,13.49,0.19,8.0,628,Yes,0
24306,28.0,male,86257.0,4,MORTGAGE,25000.0,18.62,0.29,7.0,660,Yes,0
14926,24.0,female,60916.0,1,RENT,15000.0,13.49,0.25,4.0,614,No,0
38623,29.0,female,67086.0,7,RENT,14000.0,11.71,0.21,6.0,620,Yes,0
35369,28.0,male,151081.0,5,MORTGAGE,20000.0,11.03,0.13,6.0,613,No,0
39051,46.0,male,48944.0,24,RENT,8041.0,11.96,0.16,12.0,651,Yes,0
43446,42.0,male,148472.0,22,MORTGAGE,14195.0,11.56,0.1,16.0,665,No,1
32367,58.0,female,24991.0,31,RENT,4000.0,9.99,0.16,30.0,650,Yes,0
8050,22.0,male,47813.0,1,RENT,7200.0,9.45,0.15,3.0,572,No,1
4758,25.0,female,51138.0,0,MORTGAGE,10000.0,5.42,0.2,2.0,641,Yes,0
37781,41.0,male,48371.0,16,RENT,8000.0,9.26,0.17,15.0,700,Yes,0
12252,26.0,female,41702.0,6,RENT,12000.0,14.96,0.29,3.0,617,No,1
27872,35.0,male,498907.0,13,MORTGAGE,15500.0,16.45,0.03,10.0,713,Yes,0
35731,27.0,female,96719.0,3,MORTGAGE,15000.0,11.98,0.16,5.0,570,No,0
30069,40.0,male,73170.0,18,RENT,5000.0,15.31,0.07,16.0,641,Yes,0
767,23.0,female,97783.0,0,RENT,20000.0,11.71,0.2,2.0,563,Yes,0
25360,29.0,female,101386.0,7,MORTGAGE,5900.0,7.66,0.06,9.0,646,Yes,0
30261,42.0,female,70521.0,21,RENT,6000.0,8.59,0.09,12.0,680,Yes,0
31730,46.0,male,73266.0,22,RENT,15000.0,13.49,0.2,17.0,609,Yes,0
11742,25.0,male,97144.0,3,RENT,10000.0,11.12,0.1,3.0,614,Yes,0
33254,28.0,male,74087.0,3,RENT,12000.0,12.2,0.16,6.0,641,Yes,0
2624,23.0,male,45500.0,0,RENT,3000.0,10.75,0.07,4.0,459,No,1
38634,26.0,male,63227.0,5,MORTGAGE,3583.0,10.02,0.06,3.0,583,Yes,0
17983,27.0,female,249456.0,9,MORTGAGE,22000.0,10.62,0.09,5.0,522,Yes,0
17787,25.0,female,85111.0,5,MORTGAGE,16000.0,12.18,0.19,4.0,572,Yes,0
11702,24.0,male,90888.0,1,MORTGAGE,2000.0,8.94,0.02,4.0,582,Yes,0
29015,33.0,female,87311.0,15,MORTGAGE,6600.0,11.01,0.08,9.0,613,Yes,0
34547,35.0,female,65677.0,12,MORTGAGE,2000.0,6.71,0.03,12.0,708,No,0
9666,24.0,female,76545.0,2,MORTGAGE,11400.0,13.79,0.15,4.0,676,Yes,0
4993,22.0,male,52898.0,2,OWN,7750.0,7.66,0.15,2.0,682,No,0
3592,23.0,male,79049.0,0,RENT,3600.0,10.59,0.05,3.0,667,No,0
19407,29.0,female,37104.0,7,RENT,3000.0,11.01,0.08,6.0,613,No,1
39656,31.0,female,102863.0,7,MORTGAGE,3724.0,6.59,0.04,6.0,691,No,0
41725,23.0,male,36995.0,0,RENT,5000.0,10.44,0.14,3.0,624,Yes,0
11167,23.0,male,87117.0,0,MORTGAGE,5000.0,11.86,0.06,2.0,602,Yes,0
28448,32.0,female,95181.0,12,RENT,15000.0,11.01,0.16,7.0,620,No,1
10932,24.0,female,84984.0,3,OWN,24250.0,12.18,0.29,2.0,622,Yes,0
36324,24.0,male,78715.0,2,RENT,3556.0,8.89,0.05,4.0,625,No,0
11672,25.0,male,91137.0,4,OWN,5600.0,10.62,0.06,2.0,657,No,0
33707,22.0,male,84301.0,0,RENT,8623.0,11.4,0.1,4.0,636,Yes,0
6280,23.0,female,59255.0,0,MORTGAGE,6000.0,10.25,0.1,2.0,651,No,0
4089,22.0,male,48904.0,0,MORTGAGE,7500.0,7.51,0.15,3.0,667,Yes,0
26056,31.0,male,81391.0,8,RENT,13000.0,13.06,0.16,10.0,575,No,0
28640,33.0,female,116125.0,9,MORTGAGE,9000.0,7.49,0.08,7.0,569,Yes,0
5216,22.0,female,133366.0,0,RENT,9000.0,5.79,0.07,4.0,607,No,0
21097,28.0,female,72050.0,7,RENT,5000.0,5.79,0.07,10.0,444,Yes,0
34840,32.0,male,150920.0,11,MORTGAGE,12381.0,10.87,0.08,10.0,680,Yes,0
6505,26.0,male,60897.0,3,OWN,9825.0,7.9,0.16,4.0,693,Yes,0
7383,24.0,female,64506.0,4,MORTGAGE,4000.0,7.88,0.06,4.0,536,Yes,0
1048,24.0,female,29935.0,0,MORTGAGE,8500.0,15.7,0.28,2.0,606,Yes,0
2738,21.0,male,41852.0,0,MORTGAGE,6000.0,6.76,0.14,2.0,667,No,0
31925,44.0,male,1728974.0,20,MORTGAGE,6400.0,7.4,0.0,15.0,573,Yes,0
7745,26.0,female,41547.0,6,RENT,7000.0,8.0,0.17,2.0,672,No,0
1332,24.0,male,29548.0,3,RENT,1000.0,17.99,0.03,3.0,631,No,1
34963,30.0,female,51437.0,7,RENT,5500.0,8.89,0.11,6.0,639,Yes,0
12334,24.0,male,97031.0,2,MORTGAGE,6000.0,8.59,0.06,4.0,616,Yes,0
24745,31.0,female,95154.0,6,RENT,10000.0,11.41,0.11,8.0,688,Yes,0
17577,22.0,male,41086.0,0,RENT,13250.0,11.01,0.32,3.0,553,No,1
13590,26.0,male,64536.0,2,RENT,12800.0,5.42,0.2,4.0,514,Yes,0
13033,22.0,male,105534.0,0,MORTGAGE,1500.0,10.99,0.01,4.0,682,Yes,0
41171,23.0,female,97049.0,2,MORTGAGE,10000.0,7.66,0.1,3.0,711,No,0
36061,24.0,male,99465.0,1,MORTGAGE,7197.0,13.94,0.07,4.0,614,No,0
8215,26.0,female,36877.0,0,RENT,7500.0,14.75,0.2,3.0,609,No,1
38907,30.0,male,47044.0,4,MORTGAGE,2454.0,11.16,0.05,6.0,618,Yes,0
31612,38.0,female,135606.0,19,MORTGAGE,25000.0,6.99,0.18,13.0,581,Yes,0
41421,40.0,female,45398.0,16,RENT,3526.0,13.18,0.08,12.0,649,No,0
